clueFinal,Acc,row_id,Level,wordpair_id,target1,target2,words_in_patch_num_unique,patchsize,words_in_patch_glove,words_in_patch_swow,Similar Words (glove),Similar Words Size (glove),Dissimilar Words (glove),Dissimilar Words Size (glove),Overlap Similarity (glove),Similar Words (swow),Similar Words Size (swow),Dissimilar Words (swow),Dissimilar Words Size (swow),Overlap Similarity (swow)
bully,1,1452,Hard,regret-rude,regret,rude,"disrespect,mean,unfortunate,fail,bad,mistake,negative,actions,unpleasant,arrogant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,apologize,bully,grievances,jail,toxic,mad,break-up,upset,feeling,apology,angry,remorse",30,"apologize,remark,angry,disrespectful,disgust,anger,disappointed,mistake,sorry,ashamed,apology,dismay,insult,stupid,offend,infuriate,annoy,forgive,comment,feeling,disappoint,remind,arrogant,afraid,feel,obviously,hurt,disappointment,unhappy,sad","sorry,rue,remorse,shame,shameful,apologize,ashamed,disrespectful,not nice,hurtful,unkind,apology,disappointment,humiliation,pity,sorrow,mistake,bad,disappointed,guilt,pitiful,unhappy,impolite,disgrace,frown,rudeness,sad,repent,mean,disappoint","apologize,feeling,mistake,angry,arrogant,apology",6,"disrespect,mean,unfortunate,fail,bad,negative,actions,unpleasant,guilt,redemption,feelings,awful,bad connotation,fight,r,scold,bully,grievances,jail,toxic,mad,break-up,upset,remorse",24,0.2,"apologize,mistake,mean,guilt,bad,remorse,apology",7,"disrespect,unfortunate,fail,negative,actions,unpleasant,arrogant,redemption,feelings,awful,bad connotation,fight,r,scold,bully,grievances,jail,toxic,mad,break-up,upset,feeling,angry",23,0.23333333333333334
waiting,1,32,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
position,1,62,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
opposite,0,92,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
squat,1,122,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
position,1,152,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
opposite,0,182,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
vertical,0,212,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
wait,0,242,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
floor,0,272,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
desks,0,302,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
legs,1,325,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
legs,1,354,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
chair,1,384,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
legs,1,411,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
positions,1,437,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
chair,0,461,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
posture,1,483,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
desk,0,512,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
postures,1,542,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
chair,0,572,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
straight up,0,602,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
chair,0,620,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
squat,1,649,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19,"it,standing,beside,next,seat,front,still,chair,walk,rest,floor,outside,bench,house,wait,look,put,instead,see","sitting,standing,seat,lay,chair,recline,laying,bench,crouch,resting,perch,lounge,couch,position,seating,rest,sofa,recliner,posture","still,chair",2,"positions,posture,move,squat,position,opposite,vertical,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",17,0.10526315789473684,"posture,position,seating,chair",4,"positions,move,squat,opposite,vertical,still,desk,legs,line,opposites,actions,chairs,stool,anthem,busline",15,0.21052631578947367
